Time step,Vab,Vbc,Vca,Ia,Ib,Ic,,,,,W1,W2
-0.04192,-182.12,-112.97,252.5,-2.7102,3.4992,-0.74375,,,,,493.581624,
-0.041912,-177.5,-117.06,254.53,-2.6945,3.4953,-0.67578,,,,,478.27375,
-0.041904,-174.72,-114.22,256.91,-2.7664,3.4602,-0.7125,,,,,483.345408,
-0.041896,-178.44,-117.94,255.28,-2.7031,3.5633,-0.68047,,,,,482.341164,
-0.041888,-176.66,-118.25,255.41,-2.7719,3.5258,-0.68359,,,,,489.683854,
-0.04188,-172.28,-119.12,255.16,-2.7305,3.5047,-0.79297,,,,,470.41054,
-0.041872,-172.06,-117.59,254.97,-2.7383,3.5836,-0.55,,,,,471.151898,
-0.041864,-174.38,-119.69,257.69,-2.6578,3.568,-0.71875,,,,,463.467164,
-0.041856,-175.78,-120.78,254.72,-2.7273,3.4859,-0.61094,,,,,479.404794,
-0.041848,-173.16,-121.97,254.28,-2.6703,3.6078,-0.59062,,,,,462.389148,
-0.04184,-167.81,-123.28,254.22,-2.5867,3.3797,-0.59844,,,,,434.074127,
-0.041832,-168.72,-124.5,252.5,-2.7766,3.5047,-0.60078,,,,,468.467952,
-0.041824,-174.16,-122.19,257.88,-2.8359,3.443,-0.50938,,,,,493.900344,
-0.041816,-170.12,-123.44,255.88,-2.8602,3.4977,-0.51797,,,,,486.577224,
-0.041808,-169.56,-122.66,253.28,-2.7805,3.5219,-0.54453,,,,,471.46158,
-0.0418,-166.75,-127.41,259.53,-2.8523,3.5289,-0.53828,,,,,475.621025,
-0.041792,-170.72,-123.12,261.81,-2.8008,3.4367,-0.53203,,,,,478.152576,
-0.041784,-169.78,-128.38,253.22,-2.8461,3.5219,-0.57969,,,,,483.210858,
-0.041776,-170.69,-123.47,250.16,-2.8398,3.3625,-0.44531,,,,,484.725462,
-0.041768,-169.44,-127.75,256.34,-2.8336,3.4813,-0.60313,,,,,480.125184,
-0.04176,-170.34,-126.41,254.25,-2.7852,3.3953,-0.43828,,,,,474.430968,
-0.041752,-167.19,-128.62,255.44,-2.8844,3.4664,-0.46797,,,,,482.242836,
-0.041744,-162.41,-124.88,258.62,-2.8156,3.4141,-0.40859,,,,,457.281596,
-0.041736,-159.28,-131.41,258.66,-2.825,3.4828,-0.50625,,,,,449.966,
-0.041728,-166.41,-131.16,259.62,-2.8617,3.4625,-0.3875,,,,,476.215497,
-0.04172,-163.5,-132.69,254.44,-2.8414,3.4711,-0.48203,,,,,464.5689,
-0.041712,-161.09,-132.28,254.28,-2.9,3.4227,-0.34297,,,,,467.161,
-0.041704,-166.41,-134.72,257.22,-2.8492,3.5477,-0.33047,,,,,474.135372,
-0.041696,-164.25,-131.56,256.62,-2.8234,3.4945,-0.43438,,,,,463.74345,
-0.041688,-160.12,-136.5,259.5,-2.9062,3.425,-0.45859,,,,,465.340744,
-0.04168,-166.41,-136.28,259,-2.8906,3.4031,-0.38359,,,,,481.024746,
-0.041672,-159.31,-137.72,258.75,-2.8813,3.4508,-0.37891,,,,,459.019903,
-0.041664,-159.72,-134.47,258.47,-2.9805,3.4656,-0.36797,,,,,476.04546,
-0.041656,-161.53,-140.97,258.94,-2.9711,3.607,-0.42031,,,,,479.921783,
-0.041648,-158.59,-136.72,258.47,-2.8555,3.4836,-0.23047,,,,,452.853745,
-0.04164,-160.16,-141.19,260.69,-2.9664,3.5219,-0.33047,,,,,475.098624,
-0.041632,-159.12,-138.78,253.97,-2.9633,3.5023,-0.35469,,,,,471.520296,
-0.041624,-156.16,-142.38,258.16,-2.9102,3.432,-0.28672,,,,,454.456832,
-0.041616,-157.97,-137.25,253.06,-3.0203,3.4,-0.37656,,,,,477.116791,
-0.041608,-156.88,-139.97,259.38,-2.9336,3.5328,-0.47031,,,,,460.223168,
-0.0416,-153.25,-138.5,262.66,-2.9039,3.4156,-0.21719,,,,,445.022675,
-0.041592,-154.25,-141.09,263.06,-2.9617,3.3664,-0.25781,,,,,456.842225,
-0.041584,-154.38,-145.78,259.81,-2.9625,3.4055,-0.22656,,,,,457.35075,
-0.041576,-154.34,-144.62,259.03,-2.9188,3.4688,-0.27344,,,,,450.487592,
-0.041568,-153.72,-144.59,256.09,-3.068,3.3773,-0.14766,,,,,471.61296,
-0.04156,-152.25,-146.75,260.28,-3.0859,3.4906,-0.23672,,,,,469.828275,
-0.041552,-151.28,-146.91,258.91,-2.9539,3.475,-0.21953,,,,,446.865992,
-0.041544,-143.19,-147.81,260.81,-3.0016,3.4664,-0.22734,,,,,429.799104,
-0.041536,-151.41,-148.19,261.03,-3.043,3.468,-0.1625,,,,,460.74063,
-0.041528,-145.72,-149.5,262.44,-3.0805,3.4234,-0.19141,,,,,448.89046,
-0.04152,-146.47,-146.03,259.38,-3.0453,3.343,-0.19219,,,,,446.045091,
-0.041512,-143.06,-146.28,258.59,-2.9586,3.3656,-0.20625,,,,,423.257316,
-0.041504,-151.12,-150.19,258.34,-3.1141,3.4086,-0.22187,,,,,470.602792,
-0.041496,-143.97,-152,263.69,-3.1039,3.3797,-0.20391,,,,,446.868483,
-0.041488,-146.62,-149.69,256.31,-3.0688,3.3969,-0.15937,,,,,449.947456,
-0.04148,-147.22,-152.06,260.94,-3.1719,3.4547,-0.10859,,,,,466.967118,
-0.041472,-141.22,-152.72,258.81,-3.1211,3.2664,-0.23516,,,,,440.761742,
-0.041464,-141.22,-151.62,261.03,-3.0508,3.3953,-0.1375,,,,,430.833976,
-0.041456,-141.16,-152.91,262,-3.1109,3.3547,-0.17344,,,,,439.134644,
-0.041448,-140.75,-153.84,259.84,-3.1414,3.3547,-0.020313,,,,,442.15205,
-0.04144,-138.56,-158.03,257.16,-3.1594,3.307,-0.15313,,,,,437.766464,
-0.041432,-137.06,-157.09,262.25,-3.1664,3.3664,-0.14375,,,,,433.986784,
-0.041424,-136.28,-157.44,262.59,-3.1594,3.3102,-0.061719,,,,,430.563032,
-0.041416,-132.78,-158.28,261.16,-3.0805,3.3656,-0.10547,,,,,409.02879,
-0.041408,-134.44,-152.69,255.12,-3.0375,3.2391,-0.042188,,,,,408.3615,
-0.0414,-139.31,-160.22,258.59,-3.1625,3.3445,-0.020313,,,,,440.567875,
-0.041392,-136,-155.59,259.09,-3.1891,3.3477,-0.03125,,,,,433.7176,
-0.041384,-134.94,-159.78,263.75,-3.1359,3.243,-0.0125,,,,,423.158346,
-0.041376,-133,-161.09,261.75,-3.0992,3.3141,0.028125,,,,,412.1936,
-0.041368,-132.62,-162.69,264.56,-3.1125,3.3719,-0.046875,,,,,412.77975,
-0.04136,-134.88,-162.41,253.84,-3.2602,3.3227,0.049219,,,,,439.735776,
-0.041352,-133.44,-162.22,260.31,-3.1336,3.4344,-0.010937,,,,,418.147584,
-0.041344,-126.06,-164.66,257.03,-3.1836,3.343,0.084375,,,,,401.324616,
-0.041336,-128.25,-164.94,263.28,-3.1172,3.2695,-0.059375,,,,,399.7809,
-0.041328,-129.44,-164.38,259.03,-3.1562,3.2922,0.053125,,,,,408.538528,
-0.04132,-126.06,-165.5,258.25,-3.193,3.2328,0.057813,,,,,402.50958,
-0.041312,-133.12,-166.41,257.91,-3.1984,3.2133,0.092188,,,,,425.771008,
-0.041304,-125.22,-167.62,254.69,-3.1633,3.282,0.063281,,,,,396.108426,
-0.041296,-124.34,-165.28,253.03,-3.1578,3.3188,0.14375,,,,,392.640852,
-0.041288,-123.22,-167.06,257.47,-3.2531,3.2914,0.0875,,,,,400.846982,
-0.04128,-123.62,-169.06,258.03,-3.1617,3.2352,0.14297,,,,,390.849354,
-0.041272,-123.19,-172.38,256.19,-3.2664,3.3297,0.038281,,,,,402.387816,
-0.041264,-122.72,-165.62,255.62,-3.2594,3.2594,0.17656,,,,,399.993568,
-0.041256,-122.47,-169.38,258.44,-3.2141,3.0836,0.05,,,,,393.630827,
-0.041248,-119.75,-171.81,261.53,-3.3117,3.2648,0.25,,,,,396.576075,
-0.04124,-118.31,-174.12,257.03,-3.2023,3.3211,0.15234,,,,,378.864113,
-0.041232,-118.81,-169.97,254.44,-3.2148,3.2531,0.23594,,,,,381.950388,
-0.041224,-122.72,-173.91,254.41,-3.1938,3.1648,0.25703,,,,,391.943136,
-0.041216,-116.34,-170.19,251.94,-3.2484,3.1695,0.30391,,,,,377.918856,
-0.041208,-118.41,-175,258.78,-3.2477,3.218,0.16719,,,,,384.560157,
-0.0412,-116.12,-173.72,257.16,-3.2602,3.2945,0.32578,,,,,378.574424,
-0.041192,-116.16,-176.47,257.94,-3.2547,3.2586,0.13828,,,,,378.065952,
-0.041184,-114.81,-176.16,257.91,-3.2555,3.232,0.27422,,,,,373.763955,
-0.041176,-113.91,-178.59,254.78,-3.2898,3.2687,0.28203,,,,,374.741118,
-0.041168,-111.59,-176.31,253.34,-3.2594,3.1797,0.30156,,,,,363.716446,
-0.04116,-112.34,-177.78,254.31,-3.4258,3.0961,0.38281,,,,,384.854372,
-0.041152,-110.72,-179.16,252.34,-3.3273,3.2039,0.35625,,,,,368.398656,
-0.041144,-114.22,-181.19,253.75,-3.2563,3.1852,0.21641,,,,,371.934586,
-0.041136,-110.38,-177.94,252.22,-3.4039,3.0922,0.44375,,,,,375.722482,
-0.041128,-111.62,-181.78,252.94,-3.2867,3.3031,0.23281,,,,,366.861454,
-0.04112,-114.94,-176.38,253.91,-3.243,3.0367,0.25469,,,,,372.75042,
-0.041112,-108.72,-182.97,254.41,-3.3695,3.0953,0.24766,,,,,366.33204,
-0.041104,-108.59,-183.72,251.84,-3.3039,3.0992,0.35547,,,,,358.770501,
-0.041096,-107.53,-178.62,254.25,-3.375,3.2125,0.41406,,,,,362.91375,
-0.041088,-106.75,-179.38,246.25,-3.3687,3.0945,0.31562,,,,,359.608725,
-0.04108,-101.06,-183.69,251.56,-3.2141,3.0312,0.25156,,,,,324.816946,
-0.041072,-100.53,-182.28,254.59,-3.2773,3.15,0.33906,,,,,329.466969,
-0.041064,-102.16,-187.06,252.75,-3.325,3.032,0.31875,,,,,339.682,
-0.041056,-105.25,-186.03,249.19,-3.4578,3.1039,0.38594,,,,,363.93345,
-0.041048,-103.31,-187.28,251.94,-3.3164,3.0656,0.34219,,,,,342.617284,
-0.04104,-102.38,-184.03,247.5,-3.3734,3.0023,0.35313,,,,,345.368692,
-0.041032,-96.062,-185.78,252.59,-3.2977,3.1023,0.41641,,,,,316.7836574,
-0.041024,-101.38,-186.53,243.97,-3.3789,2.9961,0.50938,,,,,342.552882,
-0.041016,-99.656,-191.06,250.12,-3.3547,3.032,0.53672,,,,,334.3159832,
-0.041008,-103.03,-191.22,249.91,-3.2867,2.9617,0.47734,,,,,338.628701,
-0.041,-95.062,-187.31,245.59,-3.3648,3.1344,0.42109,,,,,319.8646176,
-0.040992,-98.094,-189.88,252.56,-3.2953,3.0359,0.58906,,,,,323.2491582,
-0.040984,-98.281,-190.06,244.75,-3.35,3.0391,0.45469,,,,,329.24135,
-0.040976,-95.562,-187.5,247.44,-3.4695,3.0414,0.47187,,,,,331.552359,
-0.040968,-95.125,-188.06,249.28,-3.4188,2.9609,0.45391,,,,,325.21335,
-0.04096,-89.812,-188.5,248,-3.4484,2.825,0.40547,,,,,309.7077008,
-0.040952,-91.438,-195.06,251.19,-3.3586,3.0461,0.55859,,,,,307.1036668,
-0.040944,-91.75,-191.09,247.94,-3.3273,2.993,0.48516,,,,,305.279775,
-0.040936,-90.062,-195.75,248.88,-3.3375,2.9797,0.5,,,,,300.581925,
-0.040928,-92.188,-193.88,251.09,-3.4445,3.0305,0.52422,,,,,317.541566,
-0.04092,-90.031,-197.41,252.88,-3.3977,2.9422,0.50234,,,,,305.8983287,
-0.040912,-92.875,-193.22,244.03,-3.3773,2.9828,0.64609,,,,,313.6667375,
-0.040904,-89.562,-193.66,246.88,-3.4453,2.9805,0.57891,,,,,308.5679586,
-0.040896,-89.469,-194.03,243.56,-3.45,3.0367,0.47422,,,,,308.66805,
-0.040888,-88.312,-199.31,241.66,-3.3664,3.0055,0.55,,,,,297.2935168,
-0.04088,-88.219,-196.12,243,-3.3914,2.868,0.575,,,,,299.1859166,
-0.040872,-85.219,-201.81,248,-3.4242,2.9617,0.51953,,,,,291.8068998,
-0.040864,-87.75,-193.44,246.81,-3.3648,2.8711,0.63828,,,,,295.2612,
-0.040856,-80.375,-196.03,244.06,-3.4555,2.9008,0.49609,,,,,277.7358125,
-0.040848,-83.531,-195.47,245.97,-3.3164,2.8531,0.69453,,,,,277.0222084,
-0.04084,-81.75,-197.91,250.31,-3.4211,3.0164,0.66953,,,,,279.674925,
-0.040832,-83.938,-200.16,244.53,-3.3727,2.9766,0.72109,,,,,283.0976926,
-0.040824,-80.188,-201.03,246.94,-3.4562,2.8984,0.65703,,,,,277.1457656,
-0.040816,-81.375,-199.94,245.22,-3.3297,2.9414,0.70937,,,,,270.9543375,
-0.040808,-79.75,-203.44,243.81,-3.5047,2.8062,0.67188,,,,,279.499825,
-0.0408,-82.25,-202.09,243.03,-3.418,2.9367,0.66797,,,,,281.1305,
-0.040792,-81.25,-202.53,243.78,-3.4555,2.725,0.7375,,,,,280.759375,
-0.040784,-75.625,-202.5,239.53,-3.4344,2.9312,0.80156,,,,,259.7265,
-0.040776,-76.312,-202.03,244.75,-3.4883,2.8578,0.76016,,,,,266.1991496,
-0.040768,-76.156,-201.84,242.31,-3.4477,2.7656,0.72422,,,,,262.5630412,
-0.04076,-78,-206,243.56,-3.482,2.8211,0.75391,,,,,271.596,
-0.040752,-76.094,-204.34,241.88,-3.3867,2.8117,0.70156,,,,,257.7075498,
-0.040744,-74.219,-203.22,241.78,-3.3383,2.8547,0.75938,,,,,247.7652877,
-0.040736,-74.188,-201.94,239.59,-3.3172,2.7977,0.75469,,,,,246.0964336,
-0.040728,-74.156,-207.94,243.5,-3.2867,2.7836,0.73438,,,,,243.7285252,
-0.04072,-70.469,-205.91,241.78,-3.4031,2.8094,0.97813,,,,,239.8130539,
-0.040712,-74.469,-209.12,244.28,-3.3281,2.7734,0.78672,,,,,247.8402789,
-0.040704,-71.25,-206.31,242.47,-3.4766,2.768,0.84453,,,,,247.70775,
-0.040696,-71.281,-208.5,243.31,-3.4531,2.6492,0.77656,,,,,246.1404211,
-0.040688,-67.281,-210.75,243.97,-3.3937,2.7883,0.75234,,,,,228.3315297,
-0.04068,-70.719,-210.78,240.06,-3.3953,2.7336,0.87187,,,,,240.1122207,
-0.040672,-66.188,-207.97,239.59,-3.5352,2.6641,0.87031,,,,,233.9878176,
-0.040664,-72.562,-211.31,239.34,-3.468,2.9008,0.94609,,,,,251.645016,
-0.040656,-64.625,-206.59,239.62,-3.3914,2.6359,0.94375,,,,,219.169225,
-0.040648,-61,-213.75,238.91,-3.3875,2.6953,0.87813,,,,,206.6375,
-0.04064,-64.406,-209.22,237.59,-3.4516,2.6938,0.92344,,,,,222.3037496,
-0.040632,-62.406,-210.28,238.5,-3.4078,2.7969,0.82812,,,,,212.6671668,
-0.040624,-66.188,-206.69,234,-3.4992,2.7031,0.86719,,,,,231.6050496,
-0.040616,-67.031,-211.38,234.28,-3.4523,2.7977,0.92188,,,,,231.4111213,
-0.040608,-57.906,-211.56,240.69,-3.4406,2.6063,0.97266,,,,,199.2313836,
-0.0406,-61.812,-213.28,240.88,-3.4703,2.6898,0.87344,,,,,214.5061836,
-0.040592,-58.25,-212.72,239,-3.4164,2.6805,1.0219,,,,,199.0053,
-0.040584,-60.625,-215.44,240.38,-3.407,2.682,0.97344,,,,,206.549375,
-0.040576,-58.375,-212,241.47,-3.4398,2.5852,0.90078,,,,,200.798325,
-0.040568,-61.875,-215.97,231.91,-3.4,2.6672,0.98203,,,,,210.375,
-0.04056,-57.969,-214.28,237.47,-3.4867,2.507,0.92188,,,,,202.1205123,
-0.040552,-59.781,-215.66,237.97,-3.4852,2.6625,0.8875,,,,,208.3487412,
-0.040544,-59.938,-215.38,233.97,-3.4969,2.6445,1.0141,,,,,209.5971922,
-0.040536,-55.25,-219.28,235.53,-3.4281,2.6805,0.96797,,,,,189.402525,
-0.040528,-57.5,-213.25,234.25,-3.4109,2.5539,1.0117,,,,,196.12675,
-0.04052,-54.375,-216.12,234.25,-3.4555,2.5641,0.95859,,,,,187.8928125,
-0.040512,-52.031,-216.53,234.09,-3.4508,2.6242,1.0273,,,,,179.5485748,
-0.040504,-56,-217.47,240.31,-3.4031,2.5859,0.93125,,,,,190.5736,
-0.040496,-51.656,-220.28,233.81,-3.5305,2.6023,1.0586,,,,,182.371508,
-0.040488,-50.469,-220.09,235.72,-3.3789,2.525,1.0664,,,,,170.5297041,
-0.04048,-50.938,-219.97,232.09,-3.2938,2.6492,1.0805,,,,,167.7795844,
-0.040472,-44.75,-221.72,232.91,-3.5008,2.6258,1.0617,,,,,156.6608,
-0.040464,-48.844,-218.22,236.94,-3.3945,2.6484,0.93437,,,,,165.800958,
-0.040456,-48.656,-223.69,236.97,-3.375,2.4875,1.0867,,,,,164.214,
-0.040448,-47.469,-219.88,231.47,-3.4281,2.5125,1.118,,,,,162.7284789,
-0.04044,-46.031,-218.75,237.62,-3.4367,2.4914,0.96094,,,,,158.1947377,
-0.040432,-50.219,-220.12,231.94,-3.4375,2.4289,1.0344,,,,,172.6278125,
-0.040424,-44.844,-222.84,231.25,-3.4148,2.5352,1.0781,,,,,153.1332912,
-0.040416,-44.625,-222.78,233.81,-3.4742,2.3797,1.0984,,,,,155.036175,
-0.040408,-44.281,-225.28,235.41,-3.4297,2.5805,1.0633,,,,,151.8705457,
-0.0404,-43.406,-223.19,233.09,-3.4406,2.3844,1.232,,,,,149.3426836,
-0.040392,-48.344,-227.19,230.62,-3.3438,2.4062,1.1898,,,,,161.6526672,
-0.040384,-45.188,-222.62,232.47,-3.3742,2.4609,1.1984,,,,,152.4733496,
-0.040376,-44.75,-227.06,228.25,-3.4484,2.4648,1.0828,,,,,154.3159,
-0.040368,-41.969,-220.88,231.88,-3.4609,2.4609,1.1187,,,,,145.2505121,
-0.04036,-41.156,-224.22,233.62,-3.4117,2.4891,1.0813,,,,,140.4119252,
-0.040352,-40.688,-227.12,228.28,-3.5016,2.4094,1.2109,,,,,142.4731008,
-0.040344,-38.188,-224.16,235.19,-3.4617,2.3937,1.1156,,,,,132.1953996,
-0.040336,-35.781,-226.56,228.5,-3.4156,2.4133,1.1531,,,,,122.2135836,
-0.040328,-41.188,-230.25,228.97,-3.3359,2.3734,1.218,,,,,137.3990492,
-0.04032,-39.25,-228.56,229.97,-3.4344,2.3914,1.1898,,,,,134.8002,
-0.040312,-39.688,-232.09,228.53,-3.4055,2.357,1.0633,,,,,135.157484,
-0.040304,-35.312,-229.28,225.62,-3.4695,2.3648,1.2094,,,,,122.514984,
-0.040296,-35.75,-228.53,225.47,-3.407,2.3734,1.1906,,,,,121.80025,
-0.040288,-35.031,-229.47,227.81,-3.3633,2.35,1.2508,,,,,117.8197623,
-0.04028,-35.562,-232.19,232.41,-3.3891,2.3102,1.1953,,,,,120.5231742,
-0.040272,-30.156,-230.69,231.12,-3.4695,2.3461,1.332,,,,,104.626242,
-0.040264,-35.938,-231.38,226.84,-3.3586,2.2898,1.2188,,,,,120.7013668,
-0.040256,-29.531,-228.72,225.84,-3.5234,2.3281,1.2195,,,,,104.0495254,
-0.040248,-29.75,-231.84,227.88,-3.4031,2.3523,1.332,,,,,101.242225,
-0.04024,-30.875,-230.12,232.16,-3.3687,2.4594,1.2703,,,,,104.0086125,
-0.040232,-27.844,-229.97,228.97,-3.4125,2.207,1.2844,,,,,95.01765,
-0.040224,-23.562,-233.16,225.56,-3.4297,2.3422,1.2258,,,,,80.8105914,
-0.040216,-28.469,-233.66,227.59,-3.482,2.3484,1.2117,,,,,99.129058,
-0.040208,-33.281,-234.28,223.59,-3.3867,2.357,1.2992,,,,,112.7127627,
-0.0402,-26.688,-233.56,226.31,-3.432,2.3734,1.2914,,,,,91.593216,
-0.040192,-26.469,-231.78,222.81,-3.4766,2.2109,1.325,,,,,92.0221254,
-0.040184,-28.531,-232.41,221.53,-3.4578,2.3102,1.3109,,,,,98.6544918,
-0.040176,-25.375,-232.53,223.25,-3.4297,2.2445,1.1961,,,,,87.0286375,
-0.040168,-25.375,-235.5,223.25,-3.4547,2.2773,1.2609,,,,,87.6630125,
-0.04016,-27.875,-234.25,219.75,-3.3891,2.3273,1.3055,,,,,94.4711625,
-0.040152,-20.875,-232.56,227.88,-3.4633,2.2812,1.3156,,,,,72.2963875,
-0.040144,-19.688,-238.28,224.25,-3.4633,2.1781,1.2531,,,,,68.1854504,
-0.040136,-27.906,-234.97,223.25,-3.4523,2.2406,1.3742,,,,,96.3398838,
-0.040128,-21.281,-234.91,226.09,-3.3023,2.2023,1.3773,,,,,70.2762463,
-0.04012,-21.906,-236,218.03,-3.432,2.3266,1.282,,,,,75.181392,
-0.040112,-22.75,-240.56,221.09,-3.4695,2.2656,1.3391,,,,,78.931125,
-0.040104,-19.25,-238.91,222.78,-3.4445,2.2,1.3648,,,,,66.306625,
-0.040096,-24.062,-238.16,219.59,-3.3703,2.2555,1.4563,,,,,81.0961586,
-0.040088,-17.188,-238.94,223.81,-3.3453,2.1953,1.3664,,,,,57.4990164,
-0.04008,-23.969,-238.62,216.66,-3.2773,2.2242,1.4102,,,,,78.5536037,
-0.040072,-10.031,-239.25,222.78,-3.4305,2.2891,1.4469,,,,,34.4113455,
-0.040064,-18.812,-236,219.5,-3.4227,2.2289,1.3164,,,,,64.3878324,
-0.040056,-17.25,-241.44,219.25,-3.3398,2.0648,1.4547,,,,,57.61155,
-0.040048,-15.781,-240.62,222.66,-3.3961,2.243,1.5406,,,,,53.5938541,
-0.04004,-14.312,-239.25,221.94,-3.375,2.1711,1.2789,,,,,48.303,
-0.040032,-16.406,-239.5,219.66,-3.4086,2.1828,1.3906,,,,,55.9214916,
-0.040024,-15.156,-240.88,220.28,-3.5492,2.1711,1.4344,,,,,53.7916752,
-0.040016,-15.312,-238.5,216.75,-3.4555,2.2805,1.475,,,,,52.910616,
-0.040008,-12.156,-236.38,219.41,-3.4867,2.15,1.3445,,,,,42.3843252,
-0.04,-9.7812,-240.97,219.22,-3.4711,2.0836,1.4555,,,,,33.95152332,
-0.039992,-12.219,-239.34,222,-3.4234,2.1586,1.4102,,,,,41.8305246,
-0.039984,-15.219,-238.62,217.59,-3.3937,2.0727,1.4867,,,,,51.6487203,
-0.039976,-14.25,-243.66,217.88,-3.4086,2.2328,1.3891,,,,,48.57255,
-0.039968,-11.594,-241.53,216.47,-3.3211,2.0812,1.4352,,,,,38.5048334,
-0.03996,-9.7812,-242.47,214.75,-3.4109,2.0055,1.3289,,,,,33.36269508,
-0.039952,-8.8125,-241.47,217.16,-3.4219,2.0047,1.4648,,,,,30.15549375,
-0.039944,-4.625,-243.91,218.25,-3.368,2.0398,1.4578,,,,,15.577,
-0.039936,-16.281,-242.12,212.91,-3.3516,2.0656,1.4672,,,,,54.5673996,
-0.039928,-11.688,-244.25,216.62,-3.2906,1.9398,1.5008,,,,,38.4605328,
-0.03992,-11.156,-241.31,217,-3.4016,2.1063,1.5672,,,,,37.9482496,
-0.039912,-9.0312,-242.56,217.53,-3.3969,1.9102,1.3719,,,,,30.67808328,
-0.039904,-1.7812,-241.12,217.88,-3.4117,1.9703,1.5586,,,,,6.07692004,
-0.039896,-5.5625,-244.81,214.47,-3.4195,1.9766,1.5102,,,,,19.02096875,
-0.039888,-6.5625,-242.59,210.81,-3.4023,1.8555,1.4555,,,,,22.32759375,
-0.03988,-1.3125,-246.47,215,-3.3953,1.9453,1.4734,,,,,4.45633125,
-0.039872,-6.7812,-244.12,215.28,-3.4641,2.1234,1.4953,,,,,23.49075492,
-0.039864,-3.5625,-246.09,217.62,-3.3227,1.9812,1.5297,,,,,11.83711875,
-0.039856,2.0625,-245.28,217.56,-3.368,1.9227,1.6086,,,,,-6.9465,
-0.039848,-4.75,-246.97,210.34,-3.457,1.918,1.4898,,,,,16.42075,
-0.03984,-5.0625,-245.94,212.31,-3.3656,1.8773,1.5398,,,,,17.03835,
-0.039832,-1.6875,-249.44,212.34,-3.432,2.0367,1.543,,,,,5.7915,
-0.039824,-0.6875,-248.44,210.97,-3.3633,1.9937,1.5664,,,,,2.31226875,
-0.039816,1.9375,-248.28,211.69,-3.3312,1.8852,1.6219,,,,,-6.4542,
-0.039808,-1.6562,-245.41,211.94,-3.4102,1.9039,1.6492,,,,,5.64797324,
-0.0398,2.6875,-249.84,213.5,-3.4312,1.9187,1.5227,,,,,-9.22135,
-0.039792,4.6562,-245.75,209.59,-3.3953,1.9117,1.5437,,,,,-15.80919586,
-0.039784,4.8125,-249.47,207.72,-3.3422,1.9062,1.5594,,,,,-16.0843375,
-0.039776,4.7812,-247.16,209.59,-3.3953,1.7914,1.5672,,,,,-16.23360836,
-0.039768,4.7812,-246.56,211.41,-3.4086,1.8914,1.5383,,,,,-16.29719832,
-0.03976,2.6562,-252.44,212.34,-3.4445,1.8609,1.6258,,,,,-9.1492809,
-0.039752,2.625,-249.62,214.19,-3.2891,1.9078,1.5102,,,,,-8.6338875,
-0.039744,2.2812,-249.12,209.28,-3.318,1.9156,1.6578,,,,,-7.5690216,
-0.039736,9.5625,-253.28,210.62,-3.4461,1.8172,1.7266,,,,,-32.95333125,
-0.039728,7.0312,-250.19,206.78,-3.2547,1.7734,1.5312,,,,,-22.88444664,
-0.03972,11.906,-252.03,207.12,-3.393,1.8578,1.6984,,,,,-40.397058,
-0.039712,7.0938,-249.16,206.5,-3.3844,1.8195,1.6203,,,,,-24.00825672,
-0.039704,11.312,-251.59,207.69,-3.3172,1.8297,1.6062,,,,,-37.5241664,
-0.039696,3.9062,-249.22,204.16,-3.5609,1.8094,1.6398,,,,,-13.90958758,
-0.039688,9.5312,-252.41,206.75,-3.2852,1.7961,1.6773,,,,,-31.31189824,
-0.03968,10.406,-253.03,208.12,-3.375,1.8438,1.7234,,,,,-35.12025,
-0.039672,10.75,-253.41,208.84,-3.5133,1.7398,1.7805,,,,,-37.767975,
-0.039664,9.75,-253.59,204.62,-3.3906,1.7156,1.6773,,,,,-33.05835,
-0.039656,17.219,-255.41,204.25,-3.3391,1.7359,1.707,,,,,-57.4959629,
-0.039648,13,-253.41,201.53,-3.4,1.6625,1.7539,,,,,-44.2,
-0.03964,11.188,-252.88,201.94,-3.3477,1.7555,1.6461,,,,,-37.4540676,
-0.039632,12.375,-253.31,203.25,-3.3875,1.632,1.7594,,,,,-41.9203125,
-0.039624,11.969,-254.72,205.91,-3.3492,1.7703,1.7344,,,,,-40.0865748,
-0.039616,17.938,-253.09,208.69,-3.2891,1.6469,1.8492,,,,,-58.9998758,
-0.039608,22.125,-254.12,204.59,-3.2836,1.7766,1.7297,,,,,-72.64965,
-0.0396,17.719,-257.59,199.78,-3.3906,1.7023,1.7547,,,,,-60.0780414,
-0.039592,20.094,-256.72,202.97,-3.4039,1.6531,1.7242,,,,,-68.3979666,
-0.039584,17.281,-251.34,205.44,-3.2656,1.7258,1.6625,,,,,-56.4328336,
-0.039576,18.375,-257.44,199.97,-3.3367,1.7312,1.7164,,,,,-61.3118625,
-0.039568,19.656,-252.53,197.31,-3.4781,1.7266,1.8453,,,,,-68.3655336,
-0.03956,20.031,-256.97,197.38,-3.3461,1.7133,1.7039,,,,,-67.0257291,
-0.039552,20.594,-254.59,197.44,-3.2336,1.6203,1.8461,,,,,-66.5927584,
-0.039544,26.312,-256.94,203.41,-3.4047,1.7398,1.7625,,,,,-89.5844664,
-0.039536,16.938,-256.62,201.06,-3.3367,1.7531,1.8445,,,,,-56.5170246,
-0.039528,27.75,-260.19,200.25,-3.2875,1.6539,1.7656,,,,,-91.228125,
-0.03952,23.344,-257.94,200.19,-3.3813,1.6469,1.8305,,,,,-78.9330672,
